Model,Ah,600,480,300,180,120,90,60,30,20,15,10,5,1,0.5,0.083,0.017
LCE10P,10,1,1.2,1.75,2.8,3.63,4.24,4.79,6.26,7.03,7.54,8.19,9.49,11.1,12.1,13.5,13.9
LCE15P,15,1.5,1.84,2.82,4.01,5.11,6.09,7.19,9.6,10.7,11.4,12.8,15.1,17.4,20,26.2,29.7
LCE22P,22,2.2,2.7,4.14,5.89,7.49,8.94,10.5,14.2,15.7,16.8,18.7,22.1,25.6,29.4,38.4,43.6
LCE30P,30,3,3.68,5.65,8.03,10.2,12.2,14.4,19.3,21.5,22.9,25.5,30.1,34.9,40.1,52.4,59.5
LCE40P,40,4,4.9,7.53,10.7,13.6,16.2,19.2,25.7,28.6,30.5,34,40.2,46.5,53.4,69.8,79.3
LCE47P,47,4.7,5.76,8.85,12.6,16,19.1,22.5,30.2,33.6,35.8,40,47.2,54.6,62.7,82,93.2
LCE55P,55,5.5,6.74,10.4,14.7,18.7,22.3,26.4,35.4,39.4,41.9,46.8,55.3,63.9,73.4,96,109
LCE62P,62,6.2,7.6,11.7,16.6,21.1,25.2,29.7,39.9,44.4,47.3,52.8,62.3,72.1,82.8,108,123
LCE70P,70,6.93,8.49,13.1,18.7,23.6,27.7,32.4,41.5,45.7,46.4,51.1,60.3,68.5,76.6,96,107
LCE75P,75,7.43,9.1,14,20,25.3,29.7,34.7,44.4,49,49.7,54.7,64.6,73.4,82.1,103,115
LCE85P,85,8.42,10.3,15.9,22.7,28.6,33.6,39.3,50.4,55.5,56.3,62,73.2,83.2,93,117,130
LCE90P,90,8.92,10.9,16.8,24,30.3,35.6,41.6,53.3,58.8,59.6,65.7,77.5,88.1,98.5,124,138
LCE100P,100,9.91,12.1,18.7,26.7,33.7,39.5,46.3,59.2,65.3,66.3,73,86.1,97.9,109,137,153
LCE110P,110,10.9,13.3,20.5,29.3,37,43.5,50.9,65.2,71.8,72.9,80.3,94.7,108,120,151,169
LCE125P,125,12.4,15.2,23.3,33.3,42.1,49.4,57.8,74.1,81.6,82.8,91.2,108,122,137,172,192
LCE145P,145,14.4,17.6,27.1,38.7,48.8,57.3,67.1,85.9,94.7,96.1,106,125,142,159,199,222
LCE165P,165,16.3,20,30.8,44,55.6,65.2,76.3,97.8,108,109,120,142,161,181,227,253
LCE185P,185,18.3,22.4,34.5,49.3,62.3,73.1,85.6,110,121,123,135,159,181,203,254,284
LCE200P,200,19.8,24.3,37.3,53.3,67.4,79.1,92.5,118,131,133,146,172,196,219,275,307
LCE220P,220,21.8,26.7,41.1,58.7,74.1,87,102,130,144,146,161,189,215,241,302,337
LCE235P,235,23.5,28.8,44.2,61.3,77,88.7,105,131,142,156,171,180,216,235,286,314
